drug,miRNA,disease
DB01262,let-7b,D059226
DB01262,let-7b,D006223
DB01262,let-7b,D016393
DB01262,let-7b,C535531
DB01262,let-7b,D002446
DB01262,let-7b,D014277
DB01262,let-7b,D002280
DB01262,let-7b,D017545
DB01262,let-7b,D010534
DB01262,let-7b,D015427
DB01262,let-7b,D014605
DB01262,let-7b,D017086
DB01262,let-7b,D003072
DB01262,let-7b,D005706
DB01262,let-7b,D000860
DB01262,let-7b,D002278
DB01262,let-7b,D007511
DB01262,let-7b,D013272
DB01262,let-7b,D008288
DB01262,let-7b,D003876
DB01262,let-7b,D065627
DB01262,let-7b,D010001
DB01262,let-7b,D007248
DB01262,let-7b,D003323
DB01262,let-7b,D009080
DB01262,let-7b,D000755
DB01262,let-7b,D054058
DB01262,let-7b,D004938
DB01262,let-7b,D004719
DB01262,let-7b,D011014
DB01262,let-7b,D050171
DB01262,let-7b,D000690
DB01262,let-7b,D055113
DB01262,let-7b,D011470
DB01262,let-7b,D009202
DB01262,let-7b,D014947
DB01262,let-7b,D014652
DB01262,let-7b,D056735
DB01262,let-7b,D010518
DB01262,let-7b,D008180
DB01262,let-7g,D034701
DB01262,let-7g,D000072716
DB01262,let-7g,D056770
DB01262,let-7g,D000795
DB01262,let-7g,D013981
DB01262,let-7g,D009298
DB01262,let-7g,D014376
DB01262,let-7g,D011236
DB01262,let-7g,D010520
DB01262,let-7g,D050500
DB01262,let-7g,D001228
DB01262,let-7g,D006457
DB01262,let-7g,D000751
DB01262,let-7g,D018218
DB01262,let-7g,D012173
DB01262,let-7g,D058249
DB01262,let-7g,D004806
DB01262,let-7g,D011671
DB01262,let-7g,C535608
DB01262,let-7g,C536494
DB01262,let-7g,D009456
DB01262,let-7g,D059226
DB01262,let-7g,D014890
DB01262,let-7g,D057765
DB01262,let-7g,D018979
DB01262,let-7i,D034701
DB01262,let-7i,D000072716
DB01262,let-7i,D000795
DB01262,let-7i,D013981
DB01262,let-7i,D009298
DB01262,let-7i,D010505
DB01262,let-7i,D011236
DB01262,let-7i,D010520
DB01262,let-7i,D050500
DB01262,let-7i,D001228
DB01262,let-7i,D006457
DB01262,let-7i,D000751
DB01262,let-7i,D018218
DB01262,let-7i,D012173
DB01262,let-7i,D058249
DB01262,let-7i,D004806
DB01262,let-7i,D011671
DB01262,let-7i,C535608
DB01262,let-7i,C536494
DB01262,let-7i,D009456
DB01262,let-7i,D059226
DB01262,let-7i,D063647
DB01262,let-7i,C562602
DB01262,let-7i,D014929
DB01262,let-7i,D018269
DB01262,let-7i,D018979
DB01262,let-7f,D034701
DB01262,let-7f,D000795
DB01262,let-7f,D007822
DB01262,let-7f,D009298
DB01262,let-7f,D010505
DB01262,let-7f,D014376
DB01262,let-7f,D011236
DB01262,let-7f,D050500
DB01262,let-7f,D001228
DB01262,let-7f,D006457
DB01262,let-7f,D000751
DB01262,let-7f,D018218
DB01262,let-7f,D012173
DB01262,let-7f,D058249
DB01262,let-7f,D004806
DB01262,let-7f,D011671
DB01262,let-7f,C535608
DB01262,let-7f,C536494
DB01262,let-7f,D009456
DB01262,let-7f,D059226
DB01262,let-7f,D063647
DB01262,let-7f,C562602
DB01262,let-7f,D014929
DB01262,let-7f,D018269
DB01262,let-7f,D014890
DB01262,let-7f,D057765
DB04224,let-7a,D034701
DB04224,let-7a,D006566
DB04224,let-7a,D000072716
DB04224,let-7a,D056770
DB04224,let-7a,D000795
DB04224,let-7a,D018239
DB04224,let-7a,D007822
DB04224,let-7a,D014657
DB04224,let-7a,D004769
DB04224,let-7a,D002386
DB04224,let-7a,D009298
DB04224,let-7a,D010505
DB04224,let-7a,D014376
DB04224,let-7a,D011236
DB04224,let-7a,D010520
DB04224,let-7a,D001661
DB04224,let-7a,D007246
DB04224,let-7a,D050500
DB04224,let-7a,D007249
DB04224,let-7a,D001022
DB04224,let-7a,D015451
DB04224,let-7a,D055959
DB04224,let-7a,D012164
DB04224,let-7a,D006332
DB04224,let-7a,D000075222
DB04224,let-7a,D013964
DB04224,let-7a,D000077274
DB04224,let-7a,D007938
DB04224,let-7a,D006402
DB04224,let-7a,D010911
DB04224,let-7a,D011085
DB04224,let-7a,D012509
DB04224,let-7a,D010182
DB04224,let-7a,D011230
DB04224,let-7a,D007333
DB04224,let-7a,D001008
DB04224,let-7a,D001523
DB04224,let-7a,D010922
DB04224,let-7a,D019970
DB04224,let-7a,D011658
DB04224,let-7a,D019636
DB04224,let-7a,D001289
DB04224,let-7a,D004314
DB04224,let-7a,D003922
DB04224,let-7a,D008107
DB04224,let-7a,D006509
DB04224,let-7a,D020345
DB04224,let-7a,D005922
DB04224,let-7a,D012128
DB04224,let-7a,D005355
DB04224,let-7a,D001327
DB04224,let-7a,D055370
DB04224,let-7a,D000437
DB04224,let-7a,D005909
DB04224,let-7a,D012595
DB04224,let-7a,D058065
DB04224,let-7a,D020961
DB04224,let-7a,D011832
DB04224,let-7a,D050197
DB04224,let-7a,D016403
DB04224,let-7a,D002545
DB04224,let-7a,D002972
DB04224,let-7a,D054990
DB04224,let-7a,D016889
DB04224,let-7a,D009157
DB04224,let-7a,D000026
DB04224,let-7a,D006973
DB04224,let-7a,D058226
DB04224,let-7a,D000077192
DB04224,let-7a,D015212
DB04224,let-7a,D020388
DB04224,let-7a,D015428
DB04224,let-7a,D008659
DB04224,let-7a,D017379
DB04224,let-7a,D010190
DB04224,let-7a,D009062
DB04224,let-7a,D014029
DB04224,let-7a,D002292
DB04224,let-7a,D002295
DB04224,let-7a,D000083242
DB04224,let-7a,D000236
DB04224,let-7a,D060825
DB04224,let-7a,C536494
DB04224,let-7a,D009103
DB04224,let-7a,D003424
DB04224,let-7a,D013921
DB04224,let-7a,D011655
DB04224,let-7a,D015535
DB04224,let-7a,D053201
DB04224,let-7a,D015464
DB04224,let-7a,D003324
DB04224,let-7a,D004715
DB04224,let-7a,D054198
DB04224,let-7a,D003327
DB04224,let-7a,D004833
DB04224,let-7a,D004827
DB04224,let-7a,D005317
DB04224,let-7a,D006976
DB04224,let-7a,D016543
DB04224,let-7a,D015470
DB04224,let-7a,D008527
DB04224,let-7a,D002294
DB04224,let-7a,D052016
DB04224,let-7a,D065626
DB04224,let-7a,D009447
DB04224,let-7a,D016393
DB04224,let-7a,D063647
DB04224,let-7a,D002446
DB04224,let-7a,D014277
DB04224,let-7a,D002280
DB04224,let-7a,D017545
DB04224,let-7a,D010534
DB04224,let-7a,D015427
DB04224,let-7a,D014605
DB04224,let-7a,D017086
DB04224,let-7a,D003072
DB04224,let-7a,D005706
DB04224,let-7a,D000860
DB04224,let-7a,D002278
DB04224,let-7a,D007511
DB04224,let-7a,D013272
DB04224,let-7a,D008288
DB04224,let-7a,D003876
DB04224,let-7a,D010001
DB04224,let-7a,D007248
DB04224,let-7a,D000755
DB04224,let-7a,D054058
DB04224,let-7a,D004938
DB04224,let-7a,D004719
DB04224,let-7a,D011014
DB04224,let-7a,D050171
DB04224,let-7a,D000690
DB04224,let-7a,D009202
DB04224,let-7a,D014947
DB04224,let-7a,D014652
DB04224,let-7a,D056735
DB04224,let-7a,D010518
DB04224,let-7a,D008180
DB04224,let-7e,D008175
DB04224,let-7e,D002357
DB04224,let-7e,D058186
DB04224,let-7e,D005757
DB04224,let-7e,D006967
DB04224,let-7e,D003872
DB04224,let-7e,D020964
DB04224,let-7e,D000077277
DB04224,let-7e,D011225
DB04224,let-7e,D012559
DB04224,let-7e,D010024
DB04224,let-7e,D002583
DB04224,let-7e,D000072660
DB04224,let-7e,D012175
DB04224,let-7e,D008171
DB04224,let-7e,D010300
DB04224,let-7e,D008545
DB04224,let-7e,D003110
DB04224,let-7e,D018805
DB04224,let-7e,D012516
DB04224,let-7e,D017544
DB04224,let-7e,D001249
DB04224,let-7e,D006949
DB04224,let-7e,D008228
DB04224,let-7e,D008103
DB04224,let-7e,D018281
DB04224,let-7e,D002296
DB04224,let-7e,D002658
DB04224,let-7e,D006333
DB04224,let-7e,D008268
DB04224,let-7e,D003930
DB04224,let-7e,D006689
DB04224,let-7e,D000077216
DB04224,let-7e,D058922
DB04224,let-7e,D001172
DB04224,let-7e,D002561
DB04224,let-7e,D009190
DB04224,let-7e,D014376
DB04224,let-7e,D066126
DB04224,let-7e,D013119
DB04224,let-7e,D009101
DB04224,let-7e,D007674
DB04224,let-7e,D011236
DB04224,let-7e,D006526
DB04224,let-7e,D016640
DB04224,let-7e,D011471
DB04224,let-7e,D002318
DB04224,let-7e,D053713
DB04224,let-7e,D002779
DB04224,let-7e,D024821
DB04224,let-7e,D006323
DB04224,let-7e,D008223
DB04224,let-7e,D015459
DB04224,let-7e,D001749
DB04224,let-7e,D029424
DB04224,let-7e,D064726
DB04224,let-7e,D015433
DB04224,let-7e,D009767
DB04224,let-7e,D001281
DB04224,let-7e,D003928
DB04224,let-7e,D001228
DB04224,let-7e,D020370
DB04224,let-7e,D006457
DB04224,let-7e,D000751
DB04224,let-7e,D020371
DB04224,let-7e,D010182
DB04224,let-7e,D011230
DB04224,let-7e,D007333
DB04224,let-7e,D001008
DB04224,let-7e,D001523
DB04224,let-7e,D010922
DB04224,let-7e,D019970
DB04224,let-7e,D011658
DB04224,let-7e,D019636
DB04224,let-7e,D001289
DB04224,let-7e,D004314
DB04224,let-7e,D003922
DB04224,let-7e,D008107
DB04224,let-7e,D006509
DB04224,let-7e,D020345
DB04224,let-7e,D005922
DB04224,let-7e,D012128
DB04224,let-7e,D005355
DB04224,let-7e,D001327
DB04224,let-7e,D055370
DB04224,let-7e,D000437
DB04224,let-7e,D005909
DB04224,let-7e,D012595
DB04224,let-7e,D058065
DB04224,let-7e,D020961
DB04224,let-7e,D011832
DB04224,let-7e,D050197
DB04224,let-7e,D016403
DB04224,let-7e,D002545
DB04224,let-7e,D002972
DB04224,let-7e,D054990
DB04224,let-7e,D016889
DB04224,let-7e,D009157
DB04224,let-7e,D000026
DB04224,let-7e,D006973
DB04224,let-7e,D058226
DB04224,let-7e,D000077192
DB04224,let-7e,D015212
DB04224,let-7e,D020388
DB04224,let-7e,D015428
DB04224,let-7e,D008659
DB04224,let-7e,D017379
DB04224,let-7e,D010190
DB04224,let-7e,D009062
DB04224,let-7e,D014029
DB04224,let-7e,D002292
DB04224,let-7e,D002295
DB04224,let-7e,D000083242
DB04224,let-7e,D000236
DB04224,let-7e,D060825
DB04224,let-7e,C536494
DB04224,let-7e,D009103
DB04224,let-7e,D003424
DB04224,let-7e,D013921
DB04224,let-7e,D011655
DB04224,let-7e,D015535
DB04224,let-7e,D053201
DB04224,let-7e,D015464
DB04224,let-7e,D003324
DB04224,let-7e,D004715
DB04224,let-7e,D054198
DB04224,let-7e,D003327
DB04224,let-7e,D004833
DB04224,let-7e,D004827
DB04224,let-7e,D005317
DB04224,let-7e,D006976
DB04224,let-7e,D016543
DB04224,let-7e,D015470
DB04224,let-7e,D008527
DB04224,let-7e,D002294
DB04224,let-7e,D052016
DB04224,let-7e,D065626
DB04224,let-7e,D009447
DB04224,let-7e,D016393
DB04224,let-7e,D063647
DB04224,let-7e,D002446
DB04224,let-7e,D014277
DB04224,let-7e,D002280
DB04224,let-7e,D017545
DB04224,let-7e,D010534
DB04224,let-7e,D015427
DB04224,let-7e,D014605
DB04224,let-7e,D017086
DB04224,let-7e,D003072
DB04224,let-7e,D005706
DB04224,let-7e,D000860
DB04224,let-7e,D002278
DB04224,let-7e,D007511
DB04224,let-7e,D013272
DB04224,let-7e,D008288
DB04224,let-7e,D003876
DB04224,let-7e,D010001
DB04224,let-7e,D007248
DB04224,let-7e,D000755
DB04224,let-7e,D054058
DB04224,let-7e,D004938
DB04224,let-7e,D004719
DB04224,let-7e,D011014
DB04224,let-7e,D050171
DB04224,let-7e,D000690
DB04224,let-7e,D009202
DB04224,let-7e,D014947
DB04224,let-7e,D014652
DB04224,let-7e,D056735
DB04224,let-7e,D010518
DB04224,let-7e,D008180
DB04224,let-7d,D003920
DB04224,let-7d,D010003
DB04224,let-7d,D002357
DB04224,let-7d,D058186
DB04224,let-7d,D005757
DB04224,let-7d,D006967
DB04224,let-7d,D003872
DB04224,let-7d,D020964
DB04224,let-7d,D000795
DB04224,let-7d,D010024
DB04224,let-7d,D000086382
DB04224,let-7d,D000072660
DB04224,let-7d,D012175
DB04224,let-7d,D008171
DB04224,let-7d,D010300
DB04224,let-7d,D008545
DB04224,let-7d,D003110
DB04224,let-7d,D012516
DB04224,let-7d,D017544
DB04224,let-7d,D013981
DB04224,let-7d,D006949
DB04224,let-7d,D008228
DB04224,let-7d,D008113
DB04224,let-7d,D008103
DB04224,let-7d,D018281
DB04224,let-7d,D002658
DB04224,let-7d,D006333
DB04224,let-7d,D003930
DB04224,let-7d,D006689
DB04224,let-7d,D002386
DB04224,let-7d,D058922
DB04224,let-7d,D002561
DB04224,let-7d,D014376
DB04224,let-7d,D066126
DB04224,let-7d,D013119
DB04224,let-7d,D007674
DB04224,let-7d,D011236
DB04224,let-7d,D006526
DB04224,let-7d,D016640
DB04224,let-7d,D053713
DB04224,let-7d,D024821
DB04224,let-7d,D006323
DB04224,let-7d,D008223
DB04224,let-7d,D015459
DB04224,let-7d,D009133
DB04224,let-7d,D001749
DB04224,let-7d,D003865
DB04224,let-7d,D029424
DB04224,let-7d,D064726
DB04224,let-7d,D015433
DB04224,let-7d,D009767
DB04224,let-7d,D001281
DB04224,let-7d,D003928
DB04224,let-7d,D007249
DB04224,let-7d,D001022
DB04224,let-7d,D015451
DB04224,let-7d,D055959
DB04224,let-7d,D012164
DB04224,let-7d,D006332
DB04224,let-7d,D000075222
DB04224,let-7d,D013964
DB04224,let-7d,D000077274
DB04224,let-7d,D007938
DB04224,let-7d,D006402
DB04224,let-7d,D010911
DB04224,let-7d,D012509
DB04224,let-7d,D018218
DB04224,let-7d,D012173
DB04224,let-7d,D000163
DB04224,let-7d,D058249
DB04224,let-7d,D004806
DB04224,let-7d,D020961
DB04224,let-7d,D011832
DB04224,let-7d,D050197
DB04224,let-7d,D016403
DB04224,let-7d,D002545
DB04224,let-7d,D002972
DB04224,let-7d,D054990
DB04224,let-7d,D016889
DB04224,let-7d,D009157
DB04224,let-7d,D000026
DB04224,let-7d,D006973
DB04224,let-7d,D058226
DB04224,let-7d,D000077192
DB04224,let-7d,D015212
DB04224,let-7d,D020388
DB04224,let-7d,D015428
DB04224,let-7d,D008659
DB04224,let-7d,D017379
DB04224,let-7d,D010190
DB04224,let-7d,D009062
DB04224,let-7d,D014029
DB04224,let-7d,D002292
DB04224,let-7d,D002295
DB04224,let-7d,D000083242
DB04224,let-7d,D000236
DB04224,let-7d,D060825
DB04224,let-7d,C536494
DB04224,let-7d,D009103
DB04224,let-7d,D003424
DB04224,let-7d,D013921
DB04224,let-7d,D011655
DB04224,let-7d,D015535
DB04224,let-7d,D053201
DB04224,let-7d,D015464
DB04224,let-7d,D003324
DB04224,let-7d,D004715
DB04224,let-7d,D054198
DB04224,let-7d,D003327
DB04224,let-7d,D004833
DB04224,let-7d,D004827
DB04224,let-7d,D005317
DB04224,let-7d,D006976
DB04224,let-7d,D016543
DB04224,let-7d,D015470
DB04224,let-7d,D008527
DB04224,let-7d,D002294
DB04224,let-7d,D052016
DB04224,let-7d,D065626
DB04224,let-7d,D009447
DB04224,let-7d,D016393
DB04224,let-7d,D063647
DB04224,let-7d,D002446
DB04224,let-7d,D014277
DB04224,let-7d,D002280
DB04224,let-7d,D017545
DB04224,let-7d,D010534
DB04224,let-7d,D015427
DB04224,let-7d,D014605
DB04224,let-7d,D017086
DB04224,let-7d,D003072
DB04224,let-7d,D005706
DB04224,let-7d,D000860
DB04224,let-7d,D002278
DB04224,let-7d,D007511
DB04224,let-7d,D013272
DB04224,let-7d,D008288
DB04224,let-7d,D003876
DB04224,let-7d,D010001
DB04224,let-7d,D007248
DB04224,let-7d,D000755
DB04224,let-7d,D054058
DB04224,let-7d,D004938
DB04224,let-7d,D004719
DB04224,let-7d,D011014
DB04224,let-7d,D050171
DB04224,let-7d,D000690
DB04224,let-7d,D009202
DB04224,let-7d,D014947
DB04224,let-7d,D014652
DB04224,let-7d,D056735
DB04224,let-7d,D010518
DB04224,let-7d,D008180
DB04224,let-7c,D003920
DB04224,let-7c,D000544
DB04224,let-7c,D002357
DB04224,let-7c,D009203
DB04224,let-7c,D058186
DB04224,let-7c,D009765
DB04224,let-7c,D005757
DB04224,let-7c,D006967
DB04224,let-7c,D003872
DB04224,let-7c,D000077273
DB04224,let-7c,D020964
DB04224,let-7c,D000077277
DB04224,let-7c,D012559
DB04224,let-7c,D010051
DB04224,let-7c,D010024
DB04224,let-7c,D000086382
DB04224,let-7c,D003924
DB04224,let-7c,D000072660
DB04224,let-7c,D012175
DB04224,let-7c,D010300
DB04224,let-7c,D003110
DB04224,let-7c,D018805
DB04224,let-7c,D012516
DB04224,let-7c,D017544
DB04224,let-7c,D006949
DB04224,let-7c,D008228
DB04224,let-7c,D008113
DB04224,let-7c,D008103
DB04224,let-7c,D018281
DB04224,let-7c,D002296
DB04224,let-7c,D002658
DB04224,let-7c,D006333
DB04224,let-7c,D008268
DB04224,let-7c,D003930
DB04224,let-7c,D006689
DB04224,let-7c,D002386
DB04224,let-7c,D058922
DB04224,let-7c,D002561
DB04224,let-7c,D009190
DB04224,let-7c,D010505
DB04224,let-7c,D066126
DB04224,let-7c,D013119
DB04224,let-7c,D007674
DB04224,let-7c,D006526
DB04224,let-7c,D016640
DB04224,let-7c,D001661
DB04224,let-7c,D002318
DB04224,let-7c,D007246
DB04224,let-7c,D053713
DB04224,let-7c,D002779
DB04224,let-7c,D024821
DB04224,let-7c,D006323
DB04224,let-7c,D000081029
DB04224,let-7c,D008223
DB04224,let-7c,D015459
DB04224,let-7c,D009133
DB04224,let-7c,D003865
DB04224,let-7c,D064726
DB04224,let-7c,D009767
DB04224,let-7c,D001281
DB04224,let-7c,D007249
DB04224,let-7c,D001022
DB04224,let-7c,D015451
DB04224,let-7c,D055959
DB04224,let-7c,D012164
DB04224,let-7c,D006332
DB04224,let-7c,D000075222
DB04224,let-7c,D013964
DB04224,let-7c,D000077274
DB04224,let-7c,D006402
DB04224,let-7c,D010911
DB04224,let-7c,D011085
DB04224,let-7c,D012509
DB04224,let-7c,D010182
DB04224,let-7c,D011230
DB04224,let-7c,D007333
DB04224,let-7c,D001008
DB04224,let-7c,D001523
DB04224,let-7c,D010922
DB04224,let-7c,D019970
DB04224,let-7c,D011658
DB04224,let-7c,D019636
DB04224,let-7c,D001289
DB04224,let-7c,D003922
DB04224,let-7c,D008107
DB04224,let-7c,D006509
DB04224,let-7c,D020345
DB04224,let-7c,D005922
DB04224,let-7c,D012128
DB04224,let-7c,D005355
DB04224,let-7c,D001327
DB04224,let-7c,D055370
DB04224,let-7c,D000437
DB04224,let-7c,D005909
DB04224,let-7c,D012595
DB04224,let-7c,D058065
DB04224,let-7c,D008269
DB04224,let-7c,D064129
DB04224,let-7c,D011671
DB04224,let-7c,C535608
DB04224,let-7c,D000083242
DB04224,let-7c,D000236
DB04224,let-7c,D060825
DB04224,let-7c,C536494
DB04224,let-7c,D009103
DB04224,let-7c,D003424
DB04224,let-7c,D013921
DB04224,let-7c,D011655
DB04224,let-7c,D015535
DB04224,let-7c,D053201
DB04224,let-7c,D015464
DB04224,let-7c,D003324
DB04224,let-7c,D004715
DB04224,let-7c,D054198
DB04224,let-7c,D003327
DB04224,let-7c,D004833
DB04224,let-7c,D004827
DB04224,let-7c,D005317
DB04224,let-7c,D006976
DB04224,let-7c,D016543
DB04224,let-7c,D015470
DB04224,let-7c,D008527
DB04224,let-7c,D002294
DB04224,let-7c,D052016
DB04224,let-7c,D065626
DB04224,let-7c,D009447
DB04224,let-7c,D016393
DB04224,let-7c,D063647
DB04224,let-7c,D002446
DB04224,let-7c,D014277
DB04224,let-7c,D002280
DB04224,let-7c,D017545
DB04224,let-7c,D010534
DB04224,let-7c,D015427
DB04224,let-7c,D014605
DB04224,let-7c,D017086
DB04224,let-7c,D003072
DB04224,let-7c,D005706
DB04224,let-7c,D000860
DB04224,let-7c,D002278
DB04224,let-7c,D007511
DB04224,let-7c,D013272
DB04224,let-7c,D008288
DB04224,let-7c,D003876
DB04224,let-7c,D010001
DB04224,let-7c,D007248
DB04224,let-7c,D000755
DB04224,let-7c,D054058
DB04224,let-7c,D004938
DB04224,let-7c,D004719
DB04224,let-7c,D011014
DB04224,let-7c,D050171
DB04224,let-7c,D000690
DB04224,let-7c,D009202
DB04224,let-7c,D014947
DB04224,let-7c,D014652
DB04224,let-7c,D056735
DB04224,let-7c,D010518
DB04224,let-7c,D008180
DB04224,let-7b,D000544
DB04224,let-7b,D010003
DB04224,let-7b,D002357
DB04224,let-7b,D006967
DB04224,let-7b,D003872
DB04224,let-7b,D000077273
DB04224,let-7b,D020964
DB04224,let-7b,D000077277
DB04224,let-7b,D011225
DB04224,let-7b,D012559
DB04224,let-7b,D000072660
DB04224,let-7b,D012175
DB04224,let-7b,D000077195
DB04224,let-7b,D010300
DB04224,let-7b,D012516
DB04224,let-7b,D017544
DB04224,let-7b,D001249
DB04224,let-7b,D006949
DB04224,let-7b,D008113
DB04224,let-7b,D008103
DB04224,let-7b,D018281
DB04224,let-7b,D002296
DB04224,let-7b,D002658
DB04224,let-7b,D006333
DB04224,let-7b,D008268
DB04224,let-7b,D003930
DB04224,let-7b,D058922
DB04224,let-7b,D009190
DB04224,let-7b,D066126
DB04224,let-7b,D013119
DB04224,let-7b,D016640
DB04224,let-7b,D002318
DB04224,let-7b,D007246
DB04224,let-7b,D053713
DB04224,let-7b,D002779
DB04224,let-7b,D024821
DB04224,let-7b,D006323
DB04224,let-7b,D008223
DB04224,let-7b,D015459
DB04224,let-7b,D009133
DB04224,let-7b,D029424
DB04224,let-7b,D064726
DB04224,let-7b,D015433
DB04224,let-7b,D009767
DB04224,let-7b,D001022
DB04224,let-7b,D015451
DB04224,let-7b,D006332
DB04224,let-7b,D000075222
DB04224,let-7b,D013964
DB04224,let-7b,D006402
DB04224,let-7b,D010911
DB04224,let-7b,D011085
DB04224,let-7b,D012509
DB04224,let-7b,D010182
DB04224,let-7b,D011230
DB04224,let-7b,D007333
DB04224,let-7b,D001008
DB04224,let-7b,D001523
DB04224,let-7b,D010922
DB04224,let-7b,D019970
DB04224,let-7b,D011658
DB04224,let-7b,D019636
DB04224,let-7b,D004314
DB04224,let-7b,D003922
DB04224,let-7b,D008107
DB04224,let-7b,D012173
DB04224,let-7b,D006509
DB04224,let-7b,D020345
DB04224,let-7b,D012128
DB04224,let-7b,D055370
DB04224,let-7b,D000437
DB04224,let-7b,D005909
DB04224,let-7b,D012595
DB04224,let-7b,D058065
DB04224,let-7b,D020961
DB04224,let-7b,D016403
DB04224,let-7b,D002545
DB04224,let-7b,D002972
DB04224,let-7b,D054990
DB04224,let-7b,D016889
DB04224,let-7b,D009157
DB04224,let-7b,D000026
DB04224,let-7b,D006973
DB04224,let-7b,D058226
DB04224,let-7b,D015212
DB04224,let-7b,D020388
DB04224,let-7b,D015428
DB04224,let-7b,D008659
DB04224,let-7b,D017379
DB04224,let-7b,D010190
DB04224,let-7b,D009062
DB04224,let-7b,D014029
DB04224,let-7b,D002292
DB04224,let-7b,D002295
DB04224,let-7b,C537017
DB04224,let-7b,D014397
DB04224,let-7b,D009442
DB04224,let-7b,D009456
DB04224,let-7b,D012859
DB04224,let-7b,D006561
DB04224,let-7b,D059226
DB04224,let-7b,D016393
DB04224,let-7b,D063647
DB04224,let-7b,D002446
DB04224,let-7b,D014277
DB04224,let-7b,D002280
DB04224,let-7b,D017545
DB04224,let-7b,D010534
DB04224,let-7b,D015427
DB04224,let-7b,D014605
DB04224,let-7b,D017086
DB04224,let-7b,D003072
DB04224,let-7b,D005706
DB04224,let-7b,D000860
DB04224,let-7b,D002278
DB04224,let-7b,D007511
DB04224,let-7b,D013272
DB04224,let-7b,D008288
DB04224,let-7b,D003876
DB04224,let-7b,D010001
DB04224,let-7b,D007248
DB04224,let-7b,D000755
DB04224,let-7b,D054058
DB04224,let-7b,D004938
DB04224,let-7b,D004719
DB04224,let-7b,D011014
DB04224,let-7b,D050171
DB04224,let-7b,C536629
DB04224,let-7b,D000690
DB04224,let-7b,D009202
DB04224,let-7b,D014947
DB04224,let-7b,D014652
DB04224,let-7b,D056735
DB04224,let-7b,D010518
DB04224,let-7b,D008180
DB04224,let-7g,D003920
DB04224,let-7g,D010003
DB04224,let-7g,D002357
DB04224,let-7g,D001943
DB04224,let-7g,D009203
DB04224,let-7g,D058186
DB04224,let-7g,D009765
DB04224,let-7g,D005757
DB04224,let-7g,D006967
DB04224,let-7g,D003872
DB04224,let-7g,D000077273
DB04224,let-7g,D020964
DB04224,let-7g,D000077277
DB04224,let-7g,D012559
DB04224,let-7g,D010051
DB04224,let-7g,D002583
DB04224,let-7g,D000086382
DB04224,let-7g,D003924
DB04224,let-7g,D000072660
DB04224,let-7g,D012175
DB04224,let-7g,D008171
DB04224,let-7g,D002289
DB04224,let-7g,D000077195
DB04224,let-7g,D010300
DB04224,let-7g,D008545
DB04224,let-7g,D018805
DB04224,let-7g,D007822
DB04224,let-7g,D017544
DB04224,let-7g,D001249
DB04224,let-7g,D013981
DB04224,let-7g,D006949
DB04224,let-7g,D008228
DB04224,let-7g,D008103
DB04224,let-7g,D002296
DB04224,let-7g,D006333
DB04224,let-7g,D008268
DB04224,let-7g,D003930
DB04224,let-7g,D006689
DB04224,let-7g,D002386
DB04224,let-7g,D058922
DB04224,let-7g,D001172
DB04224,let-7g,D002561
DB04224,let-7g,D009190
DB04224,let-7g,D010505
DB04224,let-7g,D066126
DB04224,let-7g,D013119
DB04224,let-7g,D009101
DB04224,let-7g,D007674
DB04224,let-7g,D006526
DB04224,let-7g,D016640
DB04224,let-7g,D011471
DB04224,let-7g,D002318
DB04224,let-7g,D007246
DB04224,let-7g,D053713
DB04224,let-7g,D002779
DB04224,let-7g,D024821
DB04224,let-7g,D005910
DB04224,let-7g,D000081029
DB04224,let-7g,D009133
DB04224,let-7g,D003865
DB04224,let-7g,D029424
DB04224,let-7g,D064726
DB04224,let-7g,D015433
DB04224,let-7g,D009767
DB04224,let-7g,D001281
DB04224,let-7g,D003928
DB04224,let-7g,D007249
DB04224,let-7g,D001022
DB04224,let-7g,D015451
DB04224,let-7g,D055959
DB04224,let-7g,D006332
DB04224,let-7g,D000075222
DB04224,let-7g,D007938
DB04224,let-7g,D006402
DB04224,let-7g,D010911
DB04224,let-7g,D011085
DB04224,let-7g,D012509
DB04224,let-7g,D010182
